zHD,MU_SH0ES,MU_SH0ES_ERR_DIAG,c,mu_lcdm,residual,cz,zbin
0.02325,35.0537,0.229702,-0.010924,35.02919158603912,0.02450841396088066,-0.000253983,"(0.0092, 0.0247]"
0.02331,34.6478,0.266962,-0.044303,35.03488573668311,-0.38708573668311175,-0.0010327029300000001,"(0.0092, 0.0247]"
0.02331,34.4301,0.279423,0.012243,35.03488573668311,-0.6047857366831053,0.00028538433,"(0.0092, 0.0247]"
0.02342,34.9851,0.282579,0.15147,35.04528767730211,-0.06018767730211039,0.0035474274,"(0.0092, 0.0247]"
0.02342,35.0081,0.221692,0.057782,35.04528767730211,-0.03718767730211425,0.00135325444,"(0.0092, 0.0247]"
0.02342,34.9783,0.225403,0.056867,35.04528767730211,-0.06698767730211586,0.0013318251400000001,"(0.0092, 0.0247]"
0.02343,34.8582,0.260273,0.00834,35.04623092467972,-0.1880309246797225,0.0001954062,"(0.0092, 0.0247]"
0.02343,34.8582,0.170636,-0.02851,35.04623092467972,-0.1880309246797225,-0.0006679893,"(0.0092, 0.0247]"
0.02344,34.8331,0.263771,0.028589,35.047173776261516,-0.21407377626151458,0.00067012616,"(0.0092, 0.0247]"
0.02352,34.8391,0.21588,-0.022127,35.054702380668985,-0.21560238066898307,-0.00052042704,"(0.0092, 0.0247]"
0.02354,34.9998,0.217718,-0.016921,35.05658059733349,-0.05678059733349272,-0.00039832033999999996,"(0.0092, 0.0247]"
0.02357,35.0406,0.206572,-0.016581,35.059394982354064,-0.018794982354066292,-0.00039081417,"(0.0092, 0.0247]"
0.02357,34.9509,0.259128,0.044782,35.059394982354064,-0.10849498235406685,0.0010555117400000002,"(0.0092, 0.0247]"
0.02357,34.5715,0.261746,0.027298,35.059394982354064,-0.4878949823540637,0.00064341386,"(0.0092, 0.0247]"
0.02365,34.9543,0.274039,0.11405,35.06688282445473,-0.11258282445472645,0.0026972825000000002,"(0.0092, 0.0247]"
0.02369,34.943,0.2098,-0.093006,35.0706174116622,-0.1276174116622002,-0.00220331214,"(0.0092, 0.0247]"
0.02388,34.9949,0.180801,-0.015239,35.08827246089957,-0.09337246089956608,-0.00036390732,"(0.0092, 0.0247]"
0.0239,34.889,0.403697,0.21149,35.09012284736265,-0.2011228473626474,0.0050546110000000005,"(0.0092, 0.0247]"
0.0239,34.994,0.277383,0.044848,35.09012284736265,-0.09612284736265053,0.0010718672,"(0.0092, 0.0247]"
0.02391,34.8993,0.190331,-0.11565,35.09104746984843,-0.19174746984842983,-0.0027651915000000003,"(0.0092, 0.0247]"
0.02401,35.1018,0.195014,-0.000898,35.10027284294425,0.0015271570557473524,-2.156098e-05,"(0.0092, 0.0247]"
0.02411,35.1049,0.31033,-0.036617,35.109460524145774,-0.00456052414577357,-0.0008828358699999999,"(0.0092, 0.0247]"
0.02411,34.4711,0.398476,0.1744,35.109460524145774,-0.6383605241457744,0.004204784,"(0.0092, 0.0247]"
0.02412,34.8782,0.224067,-0.004958,35.11037723125074,-0.23217723125073775,-0.00011958695999999999,"(0.0092, 0.0247]"
0.02417,34.9421,0.208286,-0.012123,35.11495517063903,-0.1728551706390249,-0.00029301291,"(0.0092, 0.0247]"
0.02417,35.084,0.183555,-0.068213,35.11495517063903,-0.030955170639025198,-0.0016487082099999998,"(0.0092, 0.0247]"
0.02428,35.1803,0.232251,0.067637,35.124993960008176,0.055306039991826594,0.00164222636,"(0.0092, 0.0247]"
0.02429,35.0771,0.195416,-0.005445,35.125904359626546,-0.04880435962654417,-0.00013225905,"(0.0092, 0.0247]"
0.02432,34.9871,0.184147,-0.04336,35.12863335000421,-0.14153335000420952,-0.0010545152,"(0.0092, 0.0247]"
0.02432,34.953,0.198064,0.010966,35.12863335000421,-0.17563335000420466,0.00026669312000000004,"(0.0092, 0.0247]"
0.02432,35.2317,0.235205,-0.069691,35.12863335000421,0.10306664999578885,-0.00169488512,"(0.0092, 0.0247]"
0.02434,35.0102,0.201948,-0.060615,35.13045083954871,-0.12025083954871008,-0.0014753691,"(0.0092, 0.0247]"
0.02453,35.008,0.162015,-0.096976,35.1476441579232,-0.1396441579232004,-0.0023788212800000003,"(0.0092, 0.0247]"
0.02453,35.0746,0.209952,-0.087507,35.1476441579232,-0.0730441579232064,-0.00214654671,"(0.0092, 0.0247]"
0.02453,34.9493,0.170871,-0.070908,35.1476441579232,-0.19834415792320215,-0.00173937324,"(0.0092, 0.0247]"
0.02457,35.1784,0.189112,-0.125246,35.15124712452928,0.0271528754707262,-0.00307729422,"(0.0092, 0.0247]"
0.02462,35.1061,0.235556,-0.149234,35.155742736305406,-0.049642736305408164,-0.0036741410800000002,"(0.0092, 0.0247]"
0.02462,35.0521,0.231261,-0.14861,35.155742736305406,-0.1036427363054031,-0.0036587781999999998,"(0.0092, 0.0247]"
0.02462,34.8898,0.233972,-0.056199,35.155742736305406,-0.265942736305405,-0.00138361938,"(0.0092, 0.0247]"
0.02464,34.9528,0.213795,0.042876,35.1575384696075,-0.20473846960749853,0.0010564646399999998,"(0.0092, 0.0247]"
0.02464,34.807,0.18246,-0.107568,35.1575384696075,-0.3505384696074998,-0.00265047552,"(0.0092, 0.0247]"
0.02466,34.8112,0.317595,0.09128,35.15933277131032,-0.3481327713103184,0.0022509648,"(0.0247, 0.0494]"
0.02491,35.0862,0.240547,0.032819,35.181641690842866,-0.09544169084286835,0.0008175212900000001,"(0.0247, 0.0494]"
0.02494,35.1973,0.228493,-0.128297,35.18430396607489,0.012996033925105621,-0.00319972718,"(0.0247, 0.0494]"
0.02509,35.2152,0.268527,0.037954,35.19756833088863,0.017631669111374038,0.0009522658600000001,"(0.0247, 0.0494]"
0.0251,34.8369,0.288042,-0.006157,35.19844985008491,-0.3615498500849128,-0.00015454070000000002,"(0.0247, 0.0494]"
0.0251,34.8482,0.181918,-0.061404,35.19844985008491,-0.35024985008491427,-0.0015412404,"(0.0247, 0.0494]"
0.0251,35.079,0.205996,0.026245,35.19844985008491,-0.11944985008491216,0.0006587495000000001,"(0.0247, 0.0494]"
0.0251,35.009,0.176889,-0.113141,35.19844985008491,-0.18944985008491244,-0.0028398391000000003,"(0.0247, 0.0494]"
0.02512,35.0276,0.190198,-0.006368,35.20021185402161,-0.1726118540216106,-0.00015996416,"(0.0247, 0.0494]"
0.02513,34.4583,0.333265,0.0523,35.20109233931066,-0.742792339310661,0.001314299,"(0.0247, 0.0494]"
0.02517,34.9117,0.306484,0.096088,35.20461084232362,-0.2929108423236144,0.0024185349600000005,"(0.0247, 0.0494]"
0.02517,35.1989,0.238281,-0.033322,35.20461084232362,-0.00571084232361585,-0.00083871474,"(0.0247, 0.0494]"
0.02517,35.2277,0.204374,-0.077152,35.20461084232362,0.023089157676380978,-0.0019419158400000001,"(0.0247, 0.0494]"
0.02519,35.1139,0.15531,-0.061326,35.206368034765156,-0.09246803476515453,-0.00154480194,"(0.0247, 0.0494]"
0.02519,35.1145,0.174825,-0.038479,35.206368034765156,-0.09186803476515593,-0.00096928601,"(0.0247, 0.0494]"
0.02521,34.9842,0.185284,-0.10281,35.208123857400174,-0.22392385740017318,-0.0025918401,"(0.0247, 0.0494]"
0.02525,34.9441,0.240723,-0.103208,35.21163140192989,-0.2675314019298938,-0.002606002,"(0.0247, 0.0494]"
0.02525,34.9063,0.269066,0.13662,35.21163140192989,-0.30533140192989094,0.003449655,"(0.0247, 0.0494]"
0.02534,35.1882,0.176701,-0.052867,35.21950346494694,-0.031303464946937254,-0.00133964978,"(0.0247, 0.0494]"
0.02534,35.1974,0.185937,-0.091254,35.21950346494694,-0.02210346494693738,-0.00231237636,"(0.0247, 0.0494]"
0.02556,35.1828,0.233724,0.069316,35.238631278307494,-0.0558312783074939,0.00177171696,"(0.0247, 0.0494]"
0.02557,35.0621,0.190177,-0.027287,35.239496878218674,-0.17739687821867278,-0.0006977285899999999,"(0.0247, 0.0494]"
0.02585,34.7664,0.344692,0.20097,35.263599680873845,-0.49719968087384814,0.005195074500000001,"(0.0247, 0.0494]"
0.02591,35.1181,0.200181,-0.120033,35.2687312071066,-0.15063120710659916,-0.00311005503,"(0.0247, 0.0494]"
0.02596,35.4014,0.200491,-0.013533,35.27299857501201,0.12840142498799167,-0.00035131668,"(0.0247, 0.0494]"
0.02598,35.2931,0.179545,-0.092071,35.27470326327348,0.018396736726522533,-0.00239200458,"(0.0247, 0.0494]"
0.02598,35.1081,0.198242,-0.016115,35.27470326327348,-0.16660326327347974,-0.00041866770000000003,"(0.0247, 0.0494]"
0.02598,34.835,0.348314,0.14443,35.27470326327348,-0.4397032632734792,0.0037522914,"(0.0247, 0.0494]"
0.02598,35.3111,0.17873,-0.027296,35.27470326327348,0.036396736726523216,-0.00070915008,"(0.0247, 0.0494]"
0.02626,35.2855,0.288909,0.17486,35.29843457188745,-0.012934571887448953,0.004591823599999999,"(0.0247, 0.0494]"
0.02626,35.3429,0.323231,0.2078,35.29843457188745,0.044465428112552274,0.005456828,"(0.0247, 0.0494]"
0.02632,35.0223,0.372346,0.16344,35.30348752799406,-0.28118752799405655,0.0043017408,"(0.0247, 0.0494]"
0.02669,35.308,0.179587,-0.055584,35.33439981486697,-0.02639981486696996,-0.00148353696,"(0.0247, 0.0494]"
0.02691,35.2688,0.183373,0.015337,35.352581349734024,-0.08378134973402496,0.00041271867,"(0.0247, 0.0494]"
0.02691,35.2892,0.205883,-0.046336,35.352581349734024,-0.06338134973402276,-0.0012469017600000001,"(0.0247, 0.0494]"
0.02695,35.1184,0.181369,-0.023271,35.355871408041594,-0.23747140804159272,-0.00062715345,"(0.0247, 0.0494]"
0.02713,35.2513,0.18676,-0.02295,35.37061763020939,-0.11931763020938746,-0.0006226335000000001,"(0.0247, 0.0494]"
0.02714,35.3224,0.216057,0.002318,35.37143404804961,-0.04903404804960587,6.291052e-05,"(0.0247, 0.0494]"
0.0273,35.2892,0.298907,-0.04987,35.38445675495253,-0.09525675495252983,-0.001361451,"(0.0247, 0.0494]"
0.02731,35.2673,0.172357,-0.07121,35.38526818645775,-0.11796818645775176,-0.0019447451,"(0.0247, 0.0494]"
0.02731,35.3437,0.230789,0.021976,35.38526818645775,-0.041568186457752176,0.00060016456,"(0.0247, 0.0494]"
0.02731,35.1118,0.346591,0.066694,35.38526818645775,-0.2734681864577482,0.0018214131400000001,"(0.0247, 0.0494]"
0.02731,35.227,0.261645,0.054766,35.38526818645775,-0.15826818645775376,0.0014956594600000002,"(0.0247, 0.0494]"
0.02736,35.313,0.220137,-0.104397,35.38932097750547,-0.07632097750546762,-0.00285630192,"(0.0247, 0.0494]"
0.0274,35.3042,0.352852,0.17494,35.39255798331723,-0.08835798331723055,0.004793356,"(0.0247, 0.0494]"
0.02741,35.5236,0.225337,0.053892,35.39336651055947,0.1302334894405348,0.00147717972,"(0.0247, 0.0494]"
0.02748,35.113,0.172724,-0.130216,35.399018113709005,-0.2860181137090052,-0.00357833568,"(0.0247, 0.0494]"
0.02748,35.1538,0.186856,-0.073397,35.399018113709005,-0.24521811370900792,-0.00201694956,"(0.0247, 0.0494]"
0.02748,35.1117,0.170295,-0.087572,35.399018113709005,-0.28731811370900573,-0.00240647856,"(0.0247, 0.0494]"
0.02773,35.3467,0.289875,0.16057,35.41908779268199,-0.0723877926819938,0.0044526061,"(0.0247, 0.0494]"
0.02803,35.7258,0.321699,0.23987,35.44293850636534,0.2828614936346625,0.0067235561,"(0.0247, 0.0494]"
0.02805,35.1306,0.184771,-0.106486,35.444519642821014,-0.3139196428210127,-0.0029869323,"(0.0247, 0.0494]"
0.0281,35.6739,0.216353,0.065619,35.448467653495264,0.2254323465047392,0.0018438939,"(0.0247, 0.0494]"
0.02816,35.3613,0.190628,-0.098566,35.45319618546314,-0.09189618546314193,-0.00277561856,"(0.0247, 0.0494]"
0.02819,35.3174,0.173415,-0.080131,35.45555674885619,-0.1381567488561899,-0.0022588928899999997,"(0.0247, 0.0494]"
0.0282,35.2874,0.292934,0.033306,35.45634305608481,-0.16894305608481375,0.0009392292,"(0.0247, 0.0494]"
0.02823,35.5061,0.163093,-0.010084,35.458700338776225,0.04739966122377837,-0.00028467132,"(0.0247, 0.0494]"
0.02823,35.5563,0.160218,-0.018126,35.458700338776225,0.09759966122377506,-0.0005116969800000001,"(0.0247, 0.0494]"
0.02823,35.558,0.160985,-0.022145,35.458700338776225,0.09929966122377465,-0.00062515335,"(0.0247, 0.0494]"
0.02833,35.2665,0.177545,-0.041435,35.466540250485444,-0.2000402504854435,-0.00117385355,"(0.0247, 0.0494]"
0.02844,35.372,0.160301,-0.08227,35.475132883749026,-0.1031328837490264,-0.0023397587999999998,"(0.0247, 0.0494]"
0.02844,35.3421,0.156527,-0.069418,35.475132883749026,-0.13303288374902422,-0.00197424792,"(0.0247, 0.0494]"
0.02849,35.1049,0.181734,-0.076772,35.47902786275763,-0.3741278627576321,-0.0021872342800000003,"(0.0247, 0.0494]"
0.02849,35.4368,0.180322,-0.092002,35.47902786275763,-0.04222786275763468,-0.00262113698,"(0.0247, 0.0494]"
0.02849,35.2913,0.178243,-0.065509,35.47902786275763,-0.1877278627576331,-0.0018663514100000001,"(0.0247, 0.0494]"
0.02849,35.359,0.180243,-0.070904,35.47902786275763,-0.120027862757631,-0.00202005496,"(0.0247, 0.0494]"
0.02849,35.1963,0.366604,0.2265,35.47902786275763,-0.28272786275763195,0.0064529850000000005,"(0.0247, 0.0494]"
0.02857,35.5996,0.235009,0.099105,35.4852459151699,0.11435408483010434,0.00283142985,"(0.0247, 0.0494]"
0.02858,35.6596,0.251383,-0.032273,35.48602197155674,0.1735780284432593,-0.0009223623400000001,"(0.0247, 0.0494]"
0.02866,35.3449,0.211378,0.004586,35.4922208593063,-0.1473208593062978,0.00013143476,"(0.0247, 0.0494]"
0.02866,35.4105,0.201911,-0.014122,35.4922208593063,-0.08172085930630146,-0.00040473652,"(0.0247, 0.0494]"
0.02873,34.9487,0.227749,0.08478,35.49763099133436,-0.548930991334359,0.0024357294,"(0.0247, 0.0494]"
0.02888,35.2763,0.655117,0.10992,35.50918076491415,-0.23288076491414955,0.0031744896,"(0.0247, 0.0494]"
0.02898,35.4779,0.275376,0.16289,35.516848002676554,-0.038948002676555404,0.0047205522,"(0.0247, 0.0494]"
0.02902,35.0558,0.218663,0.053166,35.51990764154147,-0.46410764154147444,0.00154287732,"(0.0247, 0.0494]"
0.02913,35.5152,0.250819,0.042514,35.52830039082289,-0.013100390822891939,0.00123843282,"(0.0247, 0.0494]"
0.02915,35.6948,0.183345,-0.099116,35.529823008579434,0.16497699142056632,-0.0028892313999999996,"(0.0247, 0.0494]"
0.02917,35.2391,0.185823,0.006798,35.531344603190455,-0.2922446031904542,0.00019829766000000002,"(0.0247, 0.0494]"
0.02919,35.6024,0.169987,-0.033307,35.532865176057236,0.06953482394276733,-0.0009722313300000001,"(0.0247, 0.0494]"
0.02938,35.6222,0.299966,0.20461,35.54725992499152,0.07494007500847744,0.0060114418,"(0.0247, 0.0494]"
0.02938,35.472,0.225755,0.064272,35.54725992499152,-0.07525992499152068,0.0018883113599999998,"(0.0247, 0.0494]"
0.02944,35.2761,0.180915,-0.026148,35.5517866941574,-0.2756866941574003,-0.0007697971200000001,"(0.0247, 0.0494]"
0.02947,35.0939,0.272694,-0.007815,35.55404669095643,-0.4601466909564351,-0.00023030805000000002,"(0.0247, 0.0494]"
0.02949,35.6079,0.224233,-0.034882,35.555552103873254,0.05234789612674717,-0.0010286701800000001,"(0.0247, 0.0494]"
0.0295,35.3638,0.283742,0.086425,35.55630443535572,-0.1925044353557226,0.0025495375,"(0.0247, 0.0494]"
0.02953,35.4654,0.177866,-0.020436,35.558559931929906,-0.0931599319299039,-0.00060347508,"(0.0247, 0.0494]"
0.02956,35.5064,0.190895,-0.056094,35.560813185239695,-0.05441318523969585,-0.00165813864,"(0.0247, 0.0494]"
0.02969,35.2781,0.194122,-0.056015,35.57055147138877,-0.29245147138876604,-0.00166308535,"(0.0247, 0.0494]"
0.02978,35.5015,0.190369,-0.087344,35.577268928812735,-0.07576892881273523,-0.0026011043200000004,"(0.0247, 0.0494]"
0.02978,35.5116,0.190788,-0.115244,35.577268928812735,-0.0656689288127339,-0.0034319663200000003,"(0.0247, 0.0494]"
0.0299,35.4354,0.185335,-0.062035,35.58619467814305,-0.15079467814305048,-0.0018548465,"(0.0247, 0.0494]"
0.02996,35.861,0.192522,-0.027815,35.590644406350904,0.2703555936490929,-0.0008333374,"(0.0247, 0.0494]"
0.03012,35.5195,0.196088,0.038781,35.60246782331589,-0.08296782331589014,0.00116808372,"(0.0247, 0.0494]"
0.03012,35.4838,0.199296,0.052068,35.60246782331589,-0.11866782331588865,0.0015682881600000002,"(0.0247, 0.0494]"
0.03012,35.4761,0.233488,0.071029,35.60246782331589,-0.12636782331588847,0.00213939348,"(0.0247, 0.0494]"
0.03023,35.5185,0.166012,-0.090459,35.61056080346272,-0.09206080346271506,-0.00273457557,"(0.0247, 0.0494]"
0.03031,35.5542,0.216273,-0.016333,35.61642851838427,-0.06222851838426635,-0.00049505323,"(0.0247, 0.0494]"
0.03036,35.4803,0.173804,-0.127449,35.6200881456329,-0.13978814563289887,-0.0038693516400000005,"(0.0247, 0.0494]"
0.03047,35.5345,0.258248,0.040146,35.62811860048307,-0.0936186004830688,0.00122324862,"(0.0247, 0.0494]"
0.03059,35.3586,0.164518,-0.09905,35.6368467944386,-0.27824679443859424,-0.0030299395,"(0.0247, 0.0494]"
0.03075,35.3522,0.343157,0.027979,35.64843239765175,-0.2962323976517496,0.00086035425,"(0.0247, 0.0494]"
0.03076,35.6084,0.212671,0.045816,35.64915453746909,-0.040754537469084084,0.00140930016,"(0.0247, 0.0494]"
0.03083,35.4648,0.278746,0.054686,35.654203091972896,-0.18940309197289906,0.0016859693799999998,"(0.0247, 0.0494]"
0.03086,35.4164,0.184841,-0.076494,35.65636332481911,-0.23996332481910798,-0.00236060484,"(0.0247, 0.0494]"
0.03091,35.4926,0.166476,-0.069695,35.659959149876485,-0.16735914987648215,-0.00215427245,"(0.0247, 0.0494]"
0.03096,35.6481,0.206672,-0.198625,35.66354928712204,-0.015449287122038413,-0.00614943,"(0.0247, 0.0494]"
0.03108,35.9224,0.399302,0.20113,35.67214251978999,0.25025748021000993,0.0062511204,"(0.0247, 0.0494]"
0.03108,35.406,0.332119,0.16249,35.67214251978999,-0.2661425197899945,0.0050501892,"(0.0247, 0.0494]"
0.03108,35.3374,0.375292,0.25869,35.67214251978999,-0.3347425197899909,0.0080400852,"(0.0247, 0.0494]"
0.0311,35.565,0.183722,-0.037134,35.673571568007176,-0.1085715680071786,-0.0011548673999999999,"(0.0247, 0.0494]"
0.03114,35.67,0.236835,0.040009,35.67642696867234,-0.006426968672336386,0.00124588026,"(0.0247, 0.0494]"
0.03114,35.5409,0.184896,0.033608,35.67642696867234,-0.1355269686723375,0.00104655312,"(0.0247, 0.0494]"
0.03116,35.5877,0.169094,-0.027281,35.67785332342601,-0.09015332342600857,-0.00085007596,"(0.0247, 0.0494]"
0.03117,35.5304,0.283582,0.065589,35.67856616491139,-0.14816616491138745,0.00204440913,"(0.0247, 0.0494]"
0.03118,35.6675,0.174531,-0.038482,35.67927878266049,-0.011778782660492482,-0.00119986876,"(0.0247, 0.0494]"
0.0312,35.4957,0.175954,-0.056702,35.68070334752309,-0.185003347523093,-0.0017691024,"(0.0247, 0.0494]"
0.0312,35.5793,0.14868,-0.102398,35.68070334752309,-0.10140334752308888,-0.0031948175999999997,"(0.0247, 0.0494]"
0.0312,35.4841,0.153803,-0.054047,35.68070334752309,-0.19660334752309438,-0.0016862663999999998,"(0.0247, 0.0494]"
0.03121,35.772,0.224228,0.070684,35.68141529492287,0.09058470507712713,0.00220604764,"(0.0247, 0.0494]"
0.03121,35.7428,0.226764,0.083887,35.68141529492287,0.06138470507713123,0.0026181132700000003,"(0.0247, 0.0494]"
0.03121,35.7867,0.216659,0.064411,35.68141529492287,0.10528470507713195,0.00201026731,"(0.0247, 0.0494]"
0.03132,35.6231,0.320886,0.24188,35.68923201886092,-0.06613201886091957,0.0075756816,"(0.0247, 0.0494]"
0.03143,35.6461,0.196214,0.011862,35.697021928972475,-0.05092192897247827,0.00037282266,"(0.0247, 0.0494]"
0.03143,35.5602,0.185563,-0.102111,35.697021928972475,-0.13682192897247347,-0.0032093487299999996,"(0.0247, 0.0494]"
0.03147,35.9119,0.273901,-0.103919,35.699848012125244,0.21205198787475865,-0.00327033093,"(0.0247, 0.0494]"
0.03148,35.7017,0.164289,-0.057822,35.70055398382667,0.0011460161733296559,-0.00182023656,"(0.0247, 0.0494]"
0.03148,35.707,0.22057,-0.082751,35.70055398382667,0.006446016173327962,-0.0026050014800000003,"(0.0247, 0.0494]"
0.03162,35.6474,0.19424,0.03606,35.710414618406666,-0.06301461840666889,0.0011402172,"(0.0247, 0.0494]"
0.03162,35.6847,0.188076,0.023112,35.710414618406666,-0.025714618406667,0.0007308014400000001,"(0.0247, 0.0494]"
0.03166,35.7279,0.17805,0.013262,35.71322409891299,0.01467590108700989,0.00041987492,"(0.0247, 0.0494]"
0.03192,35.4592,0.276064,-0.039578,35.731401531329865,-0.2722015313298627,-0.0012633297599999999,"(0.0247, 0.0494]"
0.03201,35.4896,0.148675,-0.106375,35.73765999578673,-0.24805999578672555,-0.0034050637499999994,"(0.0247, 0.0494]"
0.03236,35.6746,0.20211,-0.031578,35.76183598159588,-0.08723598159588164,-0.00102186408,"(0.0247, 0.0494]"
0.03255,35.576,0.196814,-0.0745,35.7748532340213,-0.19885323402129984,-0.0024249750000000002,"(0.0247, 0.0494]"
0.0326,35.8562,0.258808,0.12338,35.7782664801682,0.0779335198318023,0.0040221879999999995,"(0.0247, 0.0494]"
0.0326,35.8577,0.294619,0.15406,35.7782664801682,0.07943351983180236,0.0050223559999999995,"(0.0247, 0.0494]"
0.03264,35.8808,0.19004,0.044949,35.7809933942885,0.09980660571149969,0.0014671353600000001,"(0.0247, 0.0494]"
0.03264,35.6656,0.274525,0.14701,35.7809933942885,-0.11539339428850326,0.0047984064,"(0.0247, 0.0494]"
0.03264,35.9082,0.198168,-0.055939,35.7809933942885,0.12720660571149978,-0.0018258489600000002,"(0.0247, 0.0494]"
0.03272,35.6638,0.156049,-0.044974,35.786437435747516,-0.12263743574751373,-0.00147154928,"(0.0247, 0.0494]"
0.03272,35.6366,0.169859,0.003104,35.786437435747516,-0.1498374357475143,0.00010156288,"(0.0247, 0.0494]"
0.03272,35.6431,0.148421,-0.028016,35.786437435747516,-0.14333743574751878,-0.0009166835199999999,"(0.0247, 0.0494]"
0.03282,35.6329,0.204026,-0.028927,35.79322421937272,-0.16032421937271835,-0.0009493841400000001,"(0.0247, 0.0494]"
0.03289,35.8381,0.178659,-0.115009,35.79796295180963,0.0401370481903669,-0.00378264601,"(0.0247, 0.0494]"
0.0329,35.7248,0.15355,-0.08068,35.798639108726356,-0.07383910872635369,-0.002654372,"(0.0247, 0.0494]"
0.03294,35.7992,0.326022,0.27902,35.80134172912723,-0.0021417291272314287,0.0091909188,"(0.0247, 0.0494]"
0.03296,35.7324,0.22019,0.027296,35.80269183667198,-0.07029183667198424,0.0008996761600000001,"(0.0247, 0.0494]"
0.03296,35.8907,0.225741,0.021543,35.80269183667198,0.08800816332801986,0.00071005728,"(0.0247, 0.0494]"
0.03298,35.6164,0.168015,-0.159366,35.80404114374184,-0.1876411437418426,-0.005255890680000001,"(0.0247, 0.0494]"
0.03333,35.6643,0.150947,-0.161762,35.82752545306401,-0.16322545306401537,-0.005391527459999999,"(0.0247, 0.0494]"
0.03333,35.7268,0.162633,-0.130539,35.82752545306401,-0.10072545306401537,-0.004350864869999999,"(0.0247, 0.0494]"
0.03335,35.8159,0.198961,0.028141,35.8288601243807,-0.01296012438069738,0.0009385023499999999,"(0.0247, 0.0494]"
0.03341,35.8647,0.150987,-0.098536,35.832859450770684,0.03184054922931523,-0.00329208776,"(0.0247, 0.0494]"
0.03341,35.8516,0.143619,-0.126797,35.832859450770684,0.018740549229313785,-0.00423628777,"(0.0247, 0.0494]"
0.03371,35.7797,0.159699,-0.069085,35.85275140636133,-0.0730514063613299,-0.0023288553499999994,"(0.0247, 0.0494]"
0.03373,35.829,0.273673,0.15241,35.8540713803081,-0.025071380308098412,0.0051407893,"(0.0247, 0.0494]"
0.03375,36.0229,0.243018,0.048082,35.85539058986904,0.1675094101309611,0.0016227675000000002,"(0.0247, 0.0494]"
0.03378,35.8276,0.259126,0.09667,35.857367972965385,-0.029767972965387912,0.0032655126,"(0.0247, 0.0494]"
0.03393,35.9089,0.177213,0.023002,35.86722922728555,0.041670772714454074,0.0007804578600000001,"(0.0247, 0.0494]"
0.03403,35.7587,0.312966,0.12826,35.87377976687807,-0.11507976687807542,0.0043646878,"(0.0247, 0.0494]"
0.03428,35.9188,0.207416,0.065043,35.89007421642644,0.02872578357355593,0.00222967404,"(0.0247, 0.0494]"
0.03428,35.9378,0.211316,0.071739,35.89007421642644,0.04772578357356139,0.00245921292,"(0.0247, 0.0494]"
0.03437,35.7837,0.217075,0.054822,35.89591182152717,-0.11221182152716835,0.0018842321399999999,"(0.0247, 0.0494]"
0.03441,35.825,0.340606,0.24948,35.89850152262507,-0.07350152262506526,0.008584606800000002,"(0.0247, 0.0494]"
0.03451,35.9757,0.358083,0.17557,35.904962936355105,0.07073706364489851,0.0060589206999999996,"(0.0247, 0.0494]"
0.03459,35.7348,0.155656,-0.019262,35.91011891748619,-0.17531891748618733,-0.00066627258,"(0.0247, 0.0494]"
0.03479,35.8566,0.205773,0.058669,35.92295810468462,-0.06635810468461756,0.00204109451,"(0.0247, 0.0494]"
0.03491,35.9118,0.165632,-0.076635,35.93062707239908,-0.01882707239908399,-0.0026753278499999996,"(0.0247, 0.0494]"
0.03512,35.8816,0.169326,-0.085933,35.94398605170579,-0.06238605170579348,-0.0030179669599999996,"(0.0247, 0.0494]"
0.03515,35.8937,0.211664,-0.052286,35.94588810924645,-0.052188109246444014,-0.0018378529,"(0.0247, 0.0494]"
0.03516,35.8012,0.48333,-0.189571,35.94652177632082,-0.1453217763208201,-0.006665316359999999,"(0.0247, 0.0494]"
0.03516,35.8038,0.482057,-0.083511,35.94652177632082,-0.14272177632081906,-0.00293624676,"(0.0247, 0.0494]"
0.03522,35.8349,0.334212,0.21412,35.950320088648596,-0.1154200886485981,0.0075413064,"(0.0247, 0.0494]"
0.03529,35.861,0.1686,-0.052529,35.95474347890979,-0.09374347890979351,-0.00185374841,"(0.0247, 0.0494]"
0.03551,35.9905,0.374822,0.20526,35.96859002374018,0.021909976259820496,0.0072887826,"(0.0247, 0.0494]"
0.03568,36.234,0.188455,-0.125294,35.97923240803094,0.2547675919690633,-0.00447048992,"(0.0247, 0.0494]"
0.03576,35.9591,0.225173,0.092859,35.98422347970559,-0.025123479705591478,0.00332063784,"(0.0247, 0.0494]"
0.03576,36.1545,0.230318,0.086894,35.98422347970559,0.17027652029440787,0.00310732944,"(0.0247, 0.0494]"
0.03583,35.9325,0.204232,0.031814,35.98858173858585,-0.05608173858585275,0.00113989562,"(0.0247, 0.0494]"
0.03585,35.5515,0.204326,-0.007576,35.989825429587,-0.43832542958700316,-0.0002715996,"(0.0247, 0.0494]"
0.03599,35.9909,0.187185,-0.120564,35.9985123594802,-0.0076123594801984495,-0.004339098360000001,"(0.0247, 0.0494]"
0.03616,35.8586,0.223482,-0.070943,36.009016562766824,-0.15041656276682147,-0.00256529888,"(0.0247, 0.0494]"
0.03624,36.1845,0.187245,-0.047187,36.01394305908003,0.17055694091997253,-0.0017100568800000001,"(0.0247, 0.0494]"
0.03635,36.0035,0.185251,-0.041141,36.02069969867222,-0.017199698672214936,-0.00149547535,"(0.0247, 0.0494]"
